,Unnamed: 0.1,Unnamed: 0,Participant_unique_ID,correct_keyboard_response,correct_response,flanker_condition,response_keyboard_response,response_time_keyboard_response,stimulus,Latin_square_group,target_type,target
16870,38523,38523,92,1,M,7,m,573,wint wint wint fase wint wint fase,2,word,fase
16871,38526,38526,92,1,M,7,m,514,jurk jurk jurk moed jurk jurk moed,2,word,moed
16872,38536,38536,92,1,M,7,m,418,vele vele vele stop vele vele stop,2,word,stop
16873,38551,38551,92,1,M,7,m,543,ruil ruil ruil mode ruil ruil mode,2,word,mode
16874,38585,38585,92,1,M,7,m,446,jood jood jood late jood jood late,2,word,late
16875,38595,38595,92,1,M,7,m,484,plus plus plus kern plus plus kern,2,word,kern
16876,38632,38632,92,1,M,7,m,406,huid huid huid stom huid huid stom,2,word,stom
16877,38223,38223,92,1,M,6,m,628,haak haak haak uien haak uien haak,2,word,uien
16878,38241,38241,92,1,M,6,m,452,paal paal paal oven paal oven paal,2,word,oven
16879,38263,38263,92,1,M,6,m,561,druk druk druk stem druk stem druk,2,word,stem
16880,38290,38290,92,1,M,6,m,405,voet voet voet lijn voet lijn voet,2,word,lijn
16881,38310,38310,92,1,M,6,m,421,stok stok stok verf stok verf stok,2,word,verf
16882,38316,38316,92,1,M,6,m,395,spul spul spul hoed spul hoed spul,2,word,hoed
16883,38320,38320,92,1,M,6,m,463,liep liep liep kans liep kans liep,2,word,kans
16884,38334,38334,92,1,M,6,m,394,rook rook rook wens rook wens rook,2,word,wens
16885,38348,38348,92,1,M,6,m,608,pest pest pest blok pest blok pest,2,word,blok
16886,38369,38369,92,1,M,6,m,475,baas baas baas heer baas heer baas,2,word,heer
16887,38389,38389,92,1,M,6,m,490,trof trof trof adel trof adel trof,2,word,adel
16888,38403,38403,92,1,M,6,m,485,slot slot slot uren slot uren slot,2,word,uren
16889,38404,38404,92,1,M,6,m,450,slok slok slok chip slok chip slok,2,word,chip
16890,38467,38467,92,1,M,6,m,379,gold gold gold heks gold heks gold,2,word,heks
16891,38497,38497,92,1,M,6,m,468,kast kast kast roze kast roze kast,2,word,roze
16892,38511,38511,92,1,M,6,m,622,been been been shit been shit been,2,word,shit
16893,38517,38517,92,1,M,6,m,552,koop koop koop legt koop legt koop,2,word,legt
16894,38527,38527,92,1,M,6,m,465,deel deel deel vijf deel vijf deel,2,word,vijf
16895,38544,38544,92,1,M,6,m,513,wijs wijs wijs deal wijs deal wijs,2,word,deal
16896,38565,38565,92,1,M,6,m,456,snap snap snap doel snap doel snap,2,word,doel
16897,38573,38573,92,1,M,6,m,440,kilo kilo kilo vers kilo vers kilo,2,word,vers
16898,38594,38594,92,1,M,6,m,717,noch noch noch warm noch warm noch,2,word,warm
16899,38597,38597,92,1,M,6,m,444,dook dook dook pech dook pech dook,2,word,pech
16900,38618,38618,92,1,M,6,m,409,koud koud koud lief koud lief koud,2,word,lief
16901,38625,38625,92,1,M,6,m,665,luid luid luid voer luid voer luid,2,word,voer
16902,38633,38633,92,1,M,6,m,405,voel voel voel pijn voel pijn voel,2,word,pijn
16903,38229,38229,92,1,M,5,m,483,golf golf golf kaas kaas golf golf,2,word,kaas
16904,38230,38230,92,1,M,5,m,380,norm norm norm glad glad norm norm,2,word,glad
16905,38249,38249,92,1,M,5,m,509,vlag vlag vlag beet beet vlag vlag,2,word,beet
16906,38265,38265,92,1,M,5,m,600,word word word kent kent word word,2,word,kent
16907,38276,38276,92,1,M,5,m,570,romp romp romp haan haan romp romp,2,word,haan
16908,38278,38278,92,1,M,5,m,356,tijd tijd tijd heel heel tijd tijd,2,word,heel
16909,38286,38286,92,1,M,5,m,504,bier bier bier stof stof bier bier,2,word,stof
16910,38312,38312,92,1,M,5,m,343,woon woon woon kust kust woon woon,2,word,kust
16911,38315,38315,92,1,M,5,m,413,truc truc truc sexy sexy truc truc,2,word,sexy
16912,38328,38328,92,1,M,5,m,380,boom boom boom duur duur boom boom,2,word,duur
16913,38339,38339,92,1,M,5,m,449,wolf wolf wolf munt munt wolf wolf,2,word,munt
16914,38382,38382,92,1,M,5,m,467,rood rood rood tuin tuin rood rood,2,word,tuin
16915,38383,38383,92,1,M,5,m,439,kerk kerk kerk mama mama kerk kerk,2,word,mama
16916,38384,38384,92,1,M,5,m,441,heen heen heen soms soms heen heen,2,word,soms
16917,38392,38392,92,1,M,5,m,365,viel viel viel gang gang viel viel,2,word,gang
16918,38429,38429,92,1,M,5,m,366,zorg zorg zorg stel stel zorg zorg,2,word,stel
16919,38437,38437,92,1,M,5,m,471,gids gids gids vlek vlek gids gids,2,word,vlek
16920,38444,38444,92,1,M,5,m,386,graf graf graf show show graf graf,2,word,show
16921,38476,38476,92,1,M,5,m,352,bord bord bord tent tent bord bord,2,word,tent
16922,38561,38561,92,1,M,5,m,400,blij blij blij hart hart blij blij,2,word,hart
16923,38566,38566,92,1,M,5,m,430,rust rust rust vlak vlak rust rust,2,word,vlak
16924,38591,38591,92,1,M,5,m,438,wond wond wond reus reus wond wond,2,word,reus
16925,38609,38609,92,1,M,5,m,522,trad trad trad hief hief trad trad,2,word,hief
16926,38613,38613,92,1,M,5,m,481,huil huil huil roem roem huil huil,2,word,roem
16927,38617,38617,92,1,M,5,m,441,vrij vrij vrij zaak zaak vrij vrij,2,word,zaak
16928,38630,38630,92,1,M,5,m,427,hulp hulp hulp neer neer hulp hulp,2,word,neer
16929,38639,38639,92,1,M,5,m,405,zone zone zone buit buit zone zone,2,word,buit
16930,38225,38225,92,1,M,4,m,472,ooit ooit leuk leuk ooit ooit ooit,2,word,leuk
16931,38234,38234,92,1,M,4,m,386,ramp ramp hete hete ramp ramp ramp,2,word,hete
16932,38261,38261,92,1,M,4,m,480,mand mand roer roer mand mand mand,2,word,roer
16933,38264,38264,92,1,M,4,m,486,hals hals boer boer hals hals hals,2,word,boer
16934,38273,38273,92,1,M,4,m,624,doof doof heil heil doof doof doof,2,word,heil
16935,38300,38300,92,1,M,4,m,396,nauw nauw pijp pijp nauw nauw nauw,2,word,pijp
16936,38372,38372,92,1,M,4,m,463,juli juli test test juli juli juli,2,word,test
16937,38388,38388,92,1,M,4,m,398,flat flat merk merk flat flat flat,2,word,merk
16938,38407,38407,92,1,M,4,m,369,doos doos rare rare doos doos doos,2,word,rare
16939,38419,38419,92,1,M,4,m,470,wijf wijf poot poot wijf wijf wijf,2,word,poot
16940,38452,38452,92,1,M,4,m,517,woud woud jeep jeep woud woud woud,2,word,jeep
16941,38477,38477,92,1,M,4,m,441,jong jong mate mate jong jong jong,2,word,mate
16942,38482,38482,92,1,M,4,m,420,auto auto idee idee auto auto auto,2,word,idee
16943,38501,38501,92,1,M,4,m,352,taal taal reis reis taal taal taal,2,word,reis
16944,38502,38502,92,1,M,4,m,360,pret pret baai baai pret pret pret,2,word,baai
16945,38505,38505,92,1,M,4,m,369,bied bied loon loon bied bied bied,2,word,loon
16946,38520,38520,92,1,M,4,m,483,ruik ruik pols pols ruik ruik ruik,2,word,pols
16947,38528,38528,92,1,M,4,m,403,erop erop half half erop erop erop,2,word,half
16948,38550,38550,92,1,M,4,m,601,fris fris luxe luxe fris fris fris,2,word,luxe
16949,38577,38577,92,1,M,4,m,435,raak raak lees lees raak raak raak,2,word,lees
16950,38587,38587,92,1,M,4,m,626,homo homo vals vals homo homo homo,2,word,vals
16951,38590,38590,92,1,M,4,m,438,hoge hoge papa papa hoge hoge hoge,2,word,papa
16952,38593,38593,92,1,M,4,m,513,nest nest lamp lamp nest nest nest,2,word,lamp
16953,38610,38610,92,1,M,4,m,405,pakt pakt leef leef pakt pakt pakt,2,word,leef
16954,38626,38626,92,1,M,4,m,418,daad daad berg berg daad daad daad,2,word,berg
16955,38634,38634,92,1,M,4,m,363,hand hand jouw jouw hand hand hand,2,word,jouw
16956,38222,38222,92,1,M,3,m,436,foto ware foto ware foto foto foto,2,word,ware
16957,38228,38228,92,1,M,3,m,434,chef klap chef klap chef chef chef,2,word,klap
16958,38246,38246,92,1,M,3,m,419,zout grap zout grap zout zout zout,2,word,grap
16959,38255,38255,92,1,M,3,m,463,riep hoog riep hoog riep riep riep,2,word,hoog
16960,38257,38257,92,1,M,3,m,439,riks blad riks blad riks riks riks,2,word,blad
16961,38282,38282,92,1,M,3,m,471,zaal bron zaal bron zaal zaal zaal,2,word,bron
16962,38332,38332,92,1,M,3,m,433,lijf mede lijf mede lijf lijf lijf,2,word,mede
16963,38337,38337,92,1,M,3,m,379,baby loop baby loop baby baby baby,2,word,loop
16964,38340,38340,92,1,M,3,m,333,rest plan rest plan rest rest rest,2,word,plan
16965,38351,38351,92,1,M,3,m,468,hang dure hang dure hang hang hang,2,word,dure
16966,38397,38397,92,1,M,3,m,454,voeg pijl voeg pijl voeg voeg voeg,2,word,pijl
16967,38411,38411,92,1,M,3,m,364,vaak zeer vaak zeer vaak vaak vaak,2,word,zeer
16968,38420,38420,92,1,M,3,m,429,maal keus maal keus maal maal maal,2,word,keus
16969,38427,38427,92,1,M,3,m,515,baan kort baan kort baan baan baan,2,word,kort
16970,38433,38433,92,1,M,3,m,430,wijn vuur wijn vuur wijn wijn wijn,2,word,vuur
16971,38446,38446,92,1,M,3,m,360,vies nood vies nood vies vies vies,2,word,nood
16972,38463,38463,92,1,M,3,m,341,ouwe lijk ouwe lijk ouwe ouwe ouwe,2,word,lijk
16973,38473,38473,92,1,M,3,m,524,ezel muis ezel muis ezel ezel ezel,2,word,muis
16974,38475,38475,92,1,M,3,m,371,slet mark slet mark slet slet slet,2,word,mark
16975,38478,38478,92,1,M,3,m,234,muur ziel muur ziel muur muur muur,2,word,ziel
16976,38494,38494,92,1,M,3,m,399,maak oude maak oude maak maak maak,2,word,oude
16977,38496,38496,92,1,M,3,m,426,toon kalm toon kalm toon toon toon,2,word,kalm
16978,38553,38553,92,1,M,3,m,503,gast held gast held gast gast gast,2,word,held
16979,38605,38605,92,1,M,3,m,410,boot enig boot enig boot boot boot,2,word,enig
16980,38606,38606,92,1,M,3,m,406,hoor eten hoor eten hoor hoor hoor,2,word,eten
16981,38614,38614,92,1,M,3,m,427,goud leer goud leer goud goud goud,2,word,leer
16982,38624,38624,92,1,M,3,m,540,grof duim grof duim grof grof grof,2,word,duim
16983,38220,38220,92,1,M,2,m,580,tank rijd rijd tank rijd rijd rijd,2,word,tank
16984,38270,38270,92,1,M,2,m,484,aard meen meen aard meen meen meen,2,word,aard
16985,38279,38279,92,1,M,2,m,405,arme boos boos arme boos boos boos,2,word,arme
16986,38293,38293,92,1,M,2,m,413,wist geld geld wist geld geld geld,2,word,wist
16987,38304,38304,92,1,M,2,m,437,vuil pond pond vuil pond pond pond,2,word,vuil
16988,38306,38306,92,1,M,2,m,509,kies plat plat kies plat plat plat,2,word,kies
16989,38325,38325,92,1,M,2,m,407,gauw trek trek gauw trek trek trek,2,word,gauw
16990,38338,38338,92,1,M,2,m,382,lord gene gene lord gene gene gene,2,word,lord
16991,38355,38355,92,1,M,2,m,456,klok staf staf klok staf staf staf,2,word,klok
16992,38358,38358,92,1,M,2,m,513,poen city city poen city city city,2,word,poen
16993,38360,38360,92,1,M,2,m,555,vest wolk wolk vest wolk wolk wolk,2,word,vest
16994,38381,38381,92,1,M,2,m,513,klus dief dief klus dief dief dief,2,word,klus
16995,38385,38385,92,1,M,2,m,425,huur café café huur café café café,2,word,huur
16996,38387,38387,92,1,M,2,m,642,zand pers pers zand pers pers pers,2,word,zand
16997,38390,38390,92,1,M,2,m,402,hing raar raar hing raar raar raar,2,word,hing
16998,38410,38410,92,1,M,2,m,400,ruim dode dode ruim dode dode dode,2,word,ruim
16999,38460,38460,92,1,M,2,m,335,bijt koor koor bijt koor koor koor,2,word,bijt
17000,38462,38462,92,1,M,2,m,458,knop redt redt knop redt redt redt,2,word,knop
17001,38480,38480,92,1,M,2,m,480,tong keel keel tong keel keel keel,2,word,tong
17002,38488,38488,92,1,M,2,m,315,brak touw touw brak touw touw touw,2,word,brak
17003,38509,38509,92,1,M,2,m,405,saai bond bond saai bond bond bond,2,word,saai
17004,38513,38513,92,1,M,2,m,311,boog lach lach boog lach lach lach,2,word,boog
17005,38521,38521,92,1,M,2,m,360,adem vlug vlug adem vlug vlug vlug,2,word,adem
17006,38540,38540,92,1,M,2,m,428,rode blik blik rode blik blik blik,2,word,rode
17007,38557,38557,92,1,M,2,m,574,stuk mond mond stuk mond mond mond,2,word,stuk
17008,38580,38580,92,1,M,2,m,401,slim band band slim band band band,2,word,slim
17009,38602,38602,92,1,M,2,m,531,vage bood bood vage bood bood bood,2,word,vage
17010,38612,38612,92,1,M,2,m,591,race mouw mouw race mouw mouw mouw,2,word,race
17011,38628,38628,92,1,M,2,m,414,volg past past volg past past past,2,word,volg
17012,38226,38226,92,1,M,1,m,537,data data data ober data data data,2,word,ober
17013,38227,38227,92,1,M,1,m,382,name name name lift name name name,2,word,lift
17014,38247,38247,92,1,M,1,m,562,buik buik buik rand buik buik buik,2,word,rand
17015,38260,38260,92,1,M,1,m,488,taxi taxi taxi lege taxi taxi taxi,2,word,lege
17016,38272,38272,92,1,M,1,m,412,neen neen neen bril neen neen neen,2,word,bril
17017,38274,38274,92,1,M,1,m,428,volk volk volk raam volk volk volk,2,word,raam
17018,38283,38283,92,1,M,1,m,424,durf durf durf lage durf durf durf,2,word,lage
17019,38305,38305,92,1,M,1,m,617,knul knul knul erom knul knul knul,2,word,erom
17020,38321,38321,92,1,M,1,m,495,eist eist eist gram eist eist eist,2,word,gram
17021,38345,38345,92,1,M,1,m,384,knap knap knap heus knap knap knap,2,word,heus
17022,38346,38346,92,1,M,1,m,414,zelf zelf zelf want zelf zelf zelf,2,word,want
17023,38354,38354,92,1,M,1,m,363,wind wind wind taak wind wind wind,2,word,taak
17024,38406,38406,92,1,M,1,m,365,maat maat maat oren maat maat maat,2,word,oren
17025,38415,38415,92,1,M,1,m,476,ziek ziek ziek houd ziek ziek ziek,2,word,houd
17026,38421,38421,92,1,M,1,m,456,dame dame dame lukt dame dame dame,2,word,lukt
17027,38439,38439,92,1,M,1,m,454,enge enge enge tram enge enge enge,2,word,tram
17028,38441,38441,92,1,M,1,m,513,gaaf gaaf gaaf cent gaaf gaaf gaaf,2,word,cent
17029,38454,38454,92,1,M,1,m,600,koos koos koos rede koos koos koos,2,word,rede
17030,38499,38499,92,1,M,1,m,442,kamp kamp kamp olie kamp kamp kamp,2,word,olie
17031,38518,38518,92,1,M,1,m,485,wild wild wild reet wild wild wild,2,word,reet
17032,38541,38541,92,1,M,1,m,688,gans gans gans klem gans gans gans,2,word,klem
17033,38570,38570,92,1,M,1,m,590,borg borg borg tand borg borg borg,2,word,tand
17034,38572,38572,92,1,M,1,m,481,eeuw eeuw eeuw stap eeuw eeuw eeuw,2,word,stap
17035,38575,38575,92,1,M,1,m,404,rock rock rock bijl rock rock rock,2,word,bijl
17036,38581,38581,92,1,M,1,m,512,ruit ruit ruit coma ruit ruit ruit,2,word,coma
17037,38582,38582,92,1,M,1,m,439,rijp rijp rijp knal rijp rijp rijp,2,word,knal
17038,38640,38640,93,1,M,7,m,573,lijf lijf lijf mede lijf lijf mede,6,word,mede
17039,38662,38662,93,1,M,7,m,579,gast gast gast held gast gast held,6,word,held
17040,38669,38669,93,1,M,7,m,473,ezel ezel ezel muis ezel ezel muis,6,word,muis
17041,38679,38679,93,1,M,7,m,509,grof grof grof duim grof grof duim,6,word,duim
17042,38704,38704,93,1,M,7,m,617,hang hang hang dure hang hang dure,6,word,dure
17043,38734,38734,93,1,M,7,m,651,vies vies vies nood vies vies nood,6,word,nood
17044,38761,38761,93,1,M,7,m,477,maal maal maal keus maal maal keus,6,word,keus
17045,38773,38773,93,1,M,7,m,627,maak maak maak oude maak maak oude,6,word,oude
17046,38774,38774,93,1,M,7,m,513,vaak vaak vaak zeer vaak vaak zeer,6,word,zeer
17047,38777,38777,93,1,M,7,m,630,ding ding ding wees ding ding wees,6,word,wees
17048,38854,38854,93,1,M,7,m,570,hoor hoor hoor eten hoor hoor eten,6,word,eten
17049,38869,38869,93,1,M,7,m,542,goud goud goud leer goud goud leer,6,word,leer
17050,38871,38871,93,1,M,7,m,524,kwam kwam kwam dood kwam kwam dood,6,word,dood
17051,38872,38872,93,1,M,7,m,529,riep riep riep hoog riep riep hoog,6,word,hoog
17052,38912,38912,93,1,M,7,m,546,boot boot boot enig boot boot enig,6,word,enig
17053,38940,38940,93,1,M,7,m,525,zaal zaal zaal bron zaal zaal bron,6,word,bron
17054,38950,38950,93,1,M,7,m,542,zout zout zout grap zout zout grap,6,word,grap
17055,38959,38959,93,1,M,7,m,612,toon toon toon kalm toon toon kalm,6,word,kalm
17056,38966,38966,93,1,M,7,m,610,baby baby baby loop baby baby loop,6,word,loop
17057,38984,38984,93,1,M,7,m,503,muur muur muur ziel muur muur ziel,6,word,ziel
17058,38986,38986,93,1,M,7,m,496,voeg voeg voeg pijl voeg voeg pijl,6,word,pijl
17059,39001,39001,93,1,M,7,m,531,chef chef chef klap chef chef klap,6,word,klap
17060,39005,39005,93,1,M,7,m,523,riks riks riks blad riks riks blad,6,word,blad
17061,39031,39031,93,1,M,7,m,571,wijn wijn wijn vuur wijn wijn vuur,6,word,vuur
17062,39040,39040,93,1,M,7,m,546,fort fort fort high fort fort high,6,word,high
17063,39059,39059,93,1,M,7,m,597,rest rest rest plan rest rest plan,6,word,plan
17064,38642,38642,93,1,M,6,m,701,city city city poen city poen city,6,word,poen
17065,38643,38643,93,1,M,6,m,595,lach lach lach boog lach boog lach,6,word,boog
17066,38667,38667,93,1,M,6,m,527,dode dode dode ruim dode ruim dode,6,word,ruim
17067,38672,38672,93,1,M,6,m,467,wolk wolk wolk vest wolk vest wolk,6,word,vest
17068,38688,38688,93,1,M,6,m,612,plat plat plat kies plat kies plat,6,word,kies
17069,38696,38696,93,1,M,6,m,584,vlug vlug vlug adem vlug adem vlug,6,word,adem
17070,38706,38706,93,1,M,6,m,604,dief dief dief klus dief klus dief,6,word,klus
17071,38710,38710,93,1,M,6,m,514,boos boos boos arme boos arme boos,6,word,arme
17072,38713,38713,93,1,M,6,m,567,keel keel keel tong keel tong keel,6,word,tong
17073,38730,38730,93,1,M,6,m,559,geld geld geld wist geld wist geld,6,word,wist
17074,38757,38757,93,1,M,6,m,562,mouw mouw mouw race mouw race mouw,6,word,race
17075,38776,38776,93,1,M,6,m,665,redt redt redt knop redt knop redt,6,word,knop
