,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Participant_unique_ID,correct_keyboard_response,correct_response,flanker_condition,response_keyboard_response,response_time_keyboard_response,stimulus,Latin_square_group,target_type,target
10994,9254,20965,20965,50,1,M,1,m,498,kamp kamp kamp olie kamp kamp kamp,2,word,olie
10995,9255,21002,21002,51,1,M,7,m,593,kilo kilo kilo vers kilo kilo vers,3,word,vers
10996,9256,21012,21012,51,1,M,7,m,617,stok stok stok verf stok stok verf,3,word,verf
10997,9257,21018,21018,51,1,M,7,m,804,maan maan maan reed maan maan reed,3,word,reed
10998,9258,21042,21042,51,1,M,7,m,589,raad raad raad fout raad raad fout,3,word,fout
10999,9259,21059,21059,51,1,M,7,m,589,trof trof trof adel trof trof adel,3,word,adel
11000,9260,21062,21062,51,1,M,7,m,631,deel deel deel vijf deel deel vijf,3,word,vijf
11001,9261,21085,21085,51,1,M,7,m,858,voel voel voel pijn voel voel pijn,3,word,pijn
11002,9262,21095,21095,51,1,M,7,m,574,liep liep liep kans liep liep kans,3,word,kans
11003,9263,21150,21150,51,1,M,7,m,604,koud koud koud lief koud koud lief,3,word,lief
11004,9264,21152,21152,51,1,M,7,m,525,dook dook dook pech dook dook pech,3,word,pech
11005,9265,21175,21175,51,1,M,7,m,586,rook rook rook wens rook rook wens,3,word,wens
11006,9266,21182,21182,51,1,M,7,m,585,noch noch noch warm noch noch warm,3,word,warm
11007,9267,21217,21217,51,1,M,7,m,870,wijs wijs wijs deal wijs wijs deal,3,word,deal
11008,9268,21219,21219,51,1,M,7,m,571,leeg leeg leeg kost leeg leeg kost,3,word,kost
11009,9269,21221,21221,51,1,M,7,m,694,snap snap snap doel snap snap doel,3,word,doel
11010,9270,21258,21258,51,1,M,7,m,752,luid luid luid voer luid luid voer,3,word,voer
11011,9271,21266,21266,51,1,M,7,m,673,waag waag waag poes waag waag poes,3,word,poes
11012,9272,21270,21270,51,1,M,7,m,864,pest pest pest blok pest pest blok,3,word,blok
11013,9273,21287,21287,51,1,M,7,m,605,koop koop koop legt koop koop legt,3,word,legt
11014,9274,21294,21294,51,1,M,7,m,581,slot slot slot uren slot slot uren,3,word,uren
11015,9275,21298,21298,51,1,M,7,m,696,voet voet voet lijn voet voet lijn,3,word,lijn
11016,9276,21300,21300,51,1,M,7,m,588,baas baas baas heer baas baas heer,3,word,heer
11017,9277,21323,21323,51,1,M,7,m,607,gold gold gold heks gold gold heks,3,word,heks
11018,9278,21325,21325,51,1,M,7,m,747,paal paal paal oven paal paal oven,3,word,oven
11019,9279,21344,21344,51,1,M,7,m,549,druk druk druk stem druk druk stem,3,word,stem
11020,9280,21351,21351,51,1,M,7,m,704,been been been shit been been shit,3,word,shit
11021,9281,21354,21354,51,1,M,7,m,574,kast kast kast roze kast kast roze,3,word,roze
11022,9282,21379,21379,51,1,M,7,m,564,slok slok slok chip slok slok chip,3,word,chip
11023,9283,21028,21028,51,1,M,6,m,708,vlag vlag vlag beet vlag beet vlag,3,word,beet
11024,9284,21034,21034,51,1,M,6,m,723,klas klas klas geur klas geur klas,3,word,geur
11025,9285,21035,21035,51,1,M,6,m,567,romp romp romp haan romp haan romp,3,word,haan
11026,9286,21061,21061,51,1,M,6,m,672,bier bier bier stof bier stof bier,3,word,stof
11027,9287,21072,21072,51,1,M,6,m,604,heen heen heen soms heen soms heen,3,word,soms
11028,9288,21092,21092,51,1,M,6,m,719,viel viel viel gang viel gang viel,3,word,gang
11029,9289,21125,21125,51,1,M,6,m,613,zorg zorg zorg stel zorg stel zorg,3,word,stel
11030,9290,21135,21135,51,1,M,6,m,572,gids gids gids vlek gids vlek gids,3,word,vlek
11031,9291,21155,21155,51,1,M,6,m,629,rood rood rood tuin rood tuin rood,3,word,tuin
11032,9292,21158,21158,51,1,M,6,m,976,huil huil huil roem huil roem huil,3,word,roem
11033,9293,21199,21199,51,1,M,6,m,847,wolf wolf wolf munt wolf munt wolf,3,word,munt
11034,9294,21206,21206,51,1,M,6,m,642,word word word kent word kent word,3,word,kent
11035,9295,21218,21218,51,1,M,6,m,560,golf golf golf kaas golf kaas golf,3,word,kaas
11036,9296,21227,21227,51,1,M,6,m,552,rust rust rust vlak rust vlak rust,3,word,vlak
11037,9297,21233,21233,51,1,M,6,m,720,woon woon woon kust woon kust woon,3,word,kust
11038,9298,21261,21261,51,1,M,6,m,749,zuur zuur zuur aten zuur aten zuur,3,word,aten
